Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Affected_by_Covid,Sector_Education,Sector_Healthcare,Sector_IT,Sector_Retail
0,0.6931471805599453,1.0159136303610474,-2.35458239949029,0.6931471805599453,3,0,1,0,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.2180507762318789,-0.28123596917115573,0.6931471805599453,3,0,0,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.047003881731514,0.527428556289865,0.6931471805599453,1,0,1,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3096793575820228,-0.5477396802982106,0.6931471805599453,2,1,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.0166379636067173,0.6064109626056795,0.0,2,0,1,1,0,0,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,-0.005234720905402066,1.0092401596176575,0.0,1,1,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,-1.4345946151039033,0.6896736527466527,0.0,1,0,0,1,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.1509371824028604,0.11934643954189489,0.6931471805599453,2,0,1,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.8789771123152647,0.11157730799236593,0.0,2,0,0,0,1,1,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.1330910948789799,-0.6084101183770835,0.6931471805599453,2,1,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.6177784942307436,-0.041437870306154076,0.0,2,0,1,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.325800281780236,-1.023372794306454,0.6931471805599453,2,0,0,1,0,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.1419472106176829,-0.7806384025551095,0.0,2,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,-1.345994414476026,0.5359914163045106,0.6931471805599453,3,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-0.7772507171760622,-0.4544455136986894,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,1.5897337664344167,-0.7328341256739144,0.0,3,0,0,0,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.051011520731699664,0.4699790127760116,0.6931471805599453,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,0.9503523840945838,0.3997117692722897,0.0,2,0,1,1,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.23414661134215756,-0.20352192406423086,0.0,2,0,1,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.3445282543110608,-0.1362619356255774,0.6931471805599453,3,1,0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-2.054652328102922,0.4362466086203014,0.0,3,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.19699992456485835,0.9967207732374918,0.0,3,0,1,1,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.6836130822675646,0.2184840044856033,0.0,2,0,1,1,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.9771176641519286,-1.1934409499691152,0.6931471805599453,2,1,1,0,1,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.3559067534324214,-0.2097325505213131,0.6931471805599453,2,0,0,1,0,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.010833532252428031,-0.3979619166739701,0.6931471805599453,3,0,1,0,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,-0.5549514520047086,-1.0525161732110047,0.6931471805599453,2,0,0,0,0,0,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.0577391875168591,0.5193381783977719,0.0,3,0,0,1,0,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.1293149915484515,0.5972963141974489,0.0,2,0,0,0,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,0.8241314519994268,0.7506952725028372,0.6931471805599453,3,0,1,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.5226489391844733,-0.9896051104134597,0.6931471805599453,3,0,0,0,0,0,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.07219597586327316,0.17426026782633508,0.0,3,0,1,1,1,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.5174981343990208,0.008323997840660654,0.0,3,0,0,1,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,0.14225884722432644,0.3262365920645434,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.9833189351430875,0.1461615766440771,0.6931471805599453,2,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.9735404138849592,0.001968638939276793,0.6931471805599453,3,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.097454345478567,-0.11983142694003066,0.0,2,0,0,1,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.27686096178824815,1.136465522889938,0.6931471805599453,3,0,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-1.716110262710957,-0.8587634883212367,0.0,1,0,0,0,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.13258284715008628,-0.16082452402637518,0.6931471805599453,1,0,1,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,0.6161083956828354,1.1106517670524891,0.6931471805599453,2,0,0,0,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.3517375892679961,-0.807320233711754,0.0,3,1,0,0,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.43117394573605694,-0.7556642327404948,0.0,2,0,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.0058806110044406935,0.7585321747074558,0.6931471805599453,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,0.23609784097140124,-1.4284509714675455,0.6931471805599453,2,0,1,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.28973390317856373,0.6842327616916164,0.6931471805599453,2,1,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-1.2066325965378824,-0.4815600997496881,0.6931471805599453,2,0,1,0,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.05930330905873902,0.4302190534392535,0.0,1,0,0,1,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-1.6990552775668921,-1.2225290298869627,0.6931471805599453,2,0,1,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.2425777261011833,1.2157572636728733,0.6931471805599453,2,0,1,1,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.45673190607213804,-1.2189859221785826,0.0,2,0,0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.14164656537855985,0.7494202219850077,0.6931471805599453,3,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.5777440829449234,-1.1766457283289364,0.6931471805599453,3,1,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-1.5507374040122328,1.847394626762518,0.6931471805599453,2,0,0,1,1,0,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-0.379752634724524,-0.05766140876590894,0.0,2,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.9511057789585542,1.9918751827396386,0.0,1,0,0,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.2903351420522935,-0.8152575134753866,0.6931471805599453,2,1,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,2.498804922313216,-0.43394199244895043,0.0,3,0,0,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.7316993020096878,1.2417463486682097,0.0,3,1,0,1,0,1,0.6931471805599453,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.2319226704946185,-1.4307639592080001,0.6931471805599453,1,0,0,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.4229403515877847,-0.6940219491929623,0.0,1,0,1,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.02727073415166479,0.5164351775056513,0.0,3,1,0,1,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.09167554891108191,-1.017848911341205,0.0,1,1,0,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.06744629736273092,0.5435452480285692,0.6931471805599453,2,0,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,2.466237516344653,0.18738857123712416,0.0,1,1,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-1.1140520142396173,-1.5193940222513431,0.6931471805599453,3,0,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.735958961005338,0.9955164038787215,0.6931471805599453,1,0,1,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.6826325405683742,-1.2647904343688343,0.0,2,1,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-0.635875225700392,0.7963743459401585,0.0,1,0,1,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.39991103362420705,0.14489359518420658,0.0,1,0,1,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,1.0576402880851812,-0.44647062963823086,0.6931471805599453,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.49524303678936216,-1.1056401483844047,0.6931471805599453,1,1,1,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.1928536927795142,0.34839799112137526,0.6931471805599453,1,0,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.9590987925022926,-0.869618856594727,0.0,1,0,0,1,1,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.9201600246186691,1.2389432870980115,0.0,1,1,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.5131498231914322,1.2759330863442087,0.6931471805599453,3,0,1,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.5456580263944772,1.6788833805683712,0.6931471805599453,2,0,1,1,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-2.127087997025709,0.2993731423395619,0.6931471805599453,3,0,0,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.4494876190679753,-0.3950835474682486,0.6931471805599453,2,0,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.30738003825308485,-0.2862264584288256,0.6931471805599453,1,1,1,1,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.1531136656502869,-0.36039936724541805,0.0,2,1,0,1,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-1.6767601143880089,0.26603724378865884,0.6931471805599453,1,1,1,1,1,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.323923157942346,0.4571848501218087,0.6931471805599453,2,0,1,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.412830449885704,1.262872894768899,0.6931471805599453,1,1,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.8245103326712667,0.03507899526639377,0.6931471805599453,2,1,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-2.134451172517839,-1.407485219145479,0.6931471805599453,3,1,0,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.8049500516255906,-0.3982366647029801,0.6931471805599453,3,0,0,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.37327667855077323,1.5915377863634672,0.0,2,0,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.23312031739251912,-1.5629065104698054,0.0,2,1,1,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.25628702040491286,0.7638115059064496,0.6931471805599453,1,1,0,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.27241976906390664,-0.3811614272636742,0.6931471805599453,3,1,1,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.7348277751126885,-0.8807060434160588,0.0,3,0,1,0,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,0.6372494585620758,0.41563524574606286,0.6931471805599453,2,0,1,0,0,0,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-2.3835397807636802,1.5967078924127307,0.0,3,0,0,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.46601213790772344,0.35972368911873265,0.0,3,0,1,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.1537805606411124,-0.25140429244459833,0.0,3,0,1,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-0.35780290113332563,-1.2988603570298212,0.0,3,0,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.8782591376078028,-0.08549956353838657,0.0,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.7738245882333386,-1.3354482507408396,0.6931471805599453,3,0,0,0,1,0,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.2847090122443148,-0.29942387516489066,0.6931471805599453,1,0,0,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,-0.0731609658924736,-0.049224909833286305,0.6931471805599453,3,0,0,0,1,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.1531165838196173,-2.35458239949029,0.0,1,0,0,0,0,1,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.0164489593335208,1.4217467695787227,0.0,3,1,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,1.1954837965557652,-1.2405560371049482,0.0,3,1,0,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.05853932440039164,-0.17378548101847668,0.0,2,0,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.4346657146977994,0.5557232705281359,0.6931471805599453,1,0,0,0,1,0,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,-0.06124941216003503,1.3408974536242544,0.0,3,0,1,0,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.6249849384224491,-0.7881621501287811,0.0,3,0,0,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.4257993478746076,-2.35458239949029,0.0,2,0,1,0,1,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.13722137787997588,1.1079082757821979,0.6931471805599453,3,1,0,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.7982663900061563,-1.2516775778691638,0.6931471805599453,1,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,1.4892391691541398,0.37897921973775334,0.6931471805599453,3,0,1,0,1,1,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,1.3885450861525612,0.44196457631137226,0.6931471805599453,2,0,1,1,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3991908590136617,-0.001047576515211356,0.0,1,0,1,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,1.0594613807905633,-1.6219511249414105,0.6931471805599453,2,0,1,1,0,1,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,0.2513399887174413,-0.45234764746886,0.0,3,1,0,0,0,1,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
0,0.0,1.1423578130088758,-2.35458239949029,0.6931471805599453,1,0,0,1,1,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.5795121476312403,-1.3414293690389631,0.0,3,1,0,1,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,0.2789355758940318,0.13922120669930185,0.0,1,1,0,1,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,0.44135166676228693,-0.07499413302186239,0.6931471805599453,2,0,1,0,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.25797476545601766,0.3214238283149772,0.6931471805599453,3,0,1,1,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,0.29808538407899376,0.4699688428671681,0.0,1,1,1,0,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.0,-0.16685139395288134,-1.6898482399574992,0.6931471805599453,2,0,0,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.262156325338009,-1.2875081815611316,0.0,2,0,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,1.8050817356923132,0.7863276265333382,0.6931471805599453,2,0,0,1,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.0,0.48603889876358547,1.5595907456597558,0.6931471805599453,2,0,1,1,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.5920902470609029,-0.9657829181495081,0.0,2,1,0,1,0,1,0.6931471805599453,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.28851681692403824,0.2770844367792487,0.0,2,0,0,1,0,0,0.6931471805599453,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,1.0798024789206468,0.8326614490888397,0.0,3,0,0,1,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.7592030334536548,0.2554462616848279,0.6931471805599453,1,1,1,0,0,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,-1.524417884236508,-0.23744040321433676,0.0,1,1,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.4489280753272222,-0.6346140356030822,0.0,1,0,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.777780493276932,2.0267518132746773,0.6931471805599453,1,1,0,0,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.336445945516221,0.11219168270310884,0.0,1,0,1,0,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.2154331995501102,0.4088762043878149,0.0,1,0,0,0,0,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,1.4173269237242383,0.3433819378006569,0.0,1,1,1,0,0,1,0.6931471805599453,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,-0.051271980852566956,-0.8087011085100082,0.0,2,0,1,1,0,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.37659285322391545,0.06619098258424343,0.6931471805599453,1,0,0,0,1,1,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.4848002165599063,-0.31190862562915966,0.6931471805599453,1,0,0,0,1,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
0,0.6931471805599453,-0.15073745455598733,-0.33005522288919803,0.0,2,1,0,1,1,1,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-1.78634991823526,0.33592163452323676,0.0,3,0,0,1,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3829063314125578,-0.9133190782571232,0.0,2,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,2.1142282357160647,-1.206367630454469,0.0,2,1,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.6771532416162571,0.5241951632323106,0.0,2,0,0,0,1,1,0.0,0,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-0.21914107546229497,-0.5241027372076597,0.0,2,0,0,1,1,0,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.7123647613715337,-0.3349890656972476,0.0,3,0,1,0,0,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.5389839458621312,-1.9401489734039084,0.6931471805599453,2,0,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.0,-0.825369277873967,0.9907671428101871,0.0,1,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,1.7445026819537914,0.5457737188594877,0.6931471805599453,2,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-1.175839470878437,0.7323107735339284,0.0,2,0,1,1,1,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,-0.3672130703443088,0.4072379740286548,0.6931471805599453,2,0,0,1,0,0,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.0,0.3100895453187645,-1.5217365522846924,0.6931471805599453,2,0,0,1,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.9644469397976518,0.24677410498709137,0.6931471805599453,2,1,0,1,0,1,0.6931471805599453,1,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,0.6636117705786081,-0.6026721099767273,0.0,1,1,0,0,0,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.3184518109448197,-0.961170542430887,0.0,2,1,0,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.6772627633728371,0.5214822105393628,0.6931471805599453,3,1,0,1,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.5973124149283742,1.6955806669777862,0.0,2,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.2532178079946536,1.5281815859843761,0.0,1,0,0,1,1,1,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
1,0.0,1.7512013226813907,0.6452271425371755,0.6931471805599453,3,1,1,0,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.686511711818737,-0.015952263551194123,0.6931471805599453,3,0,1,0,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
0,0.6931471805599453,1.3800153520294607,-0.20376793616207622,0.6931471805599453,3,1,0,1,0,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,1.2015599507372112,-0.9020293235705209,0.0,2,0,0,0,0,0,0.0,0,1,0.0,0.0,0.6931471805599453,0.0
0,0.6931471805599453,1.8129892173519746,-0.2586903083309212,0.0,2,0,0,1,0,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.17468407665506883,0.9354718438400518,0.0,2,1,1,0,0,1,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.8129631457214057,1.8624331858024468,0.6931471805599453,3,0,0,0,0,1,0.6931471805599453,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,2.1268499916130112,-0.8128188525795031,0.0,2,1,1,0,1,0,0.0,1,1,0.0,0.0,0.6931471805599453,0.0
1,0.6931471805599453,-0.3472888569972861,-2.0072597517864907,0.0,1,0,0,1,1,1,0.6931471805599453,1,1,0.6931471805599453,0.0,0.0,0.0
0,0.0,-0.8385682830361284,-0.523356197552653,0.6931471805599453,3,0,1,1,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.19860984681883243,0.9308403098648653,0.0,3,0,0,0,0,0,0.6931471805599453,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-1.0110842232687303,2.1149344003255366,0.6931471805599453,2,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,0.5359227840304711,1.342409075344958,0.0,1,0,1,0,0,1,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
0,0.6931471805599453,-0.6252943760800768,1.317318905873131,0.0,2,0,1,1,1,1,0.0,0,1,0.0,0.0,0.0,0.6931471805599453
1,0.6931471805599453,-0.2988450478368594,-0.8463444253601224,0.0,2,0,0,1,0,0,0.0,0,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.9890245514662289,-0.8177931719710378,0.6931471805599453,3,0,1,1,1,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.6360009707792432,-1.3269954855993753,0.0,2,1,0,1,1,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,0.012096173337987865,-0.6597789479712521,0.6931471805599453,2,1,1,0,1,0,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.0,0.17141889753084044,0.9411209073659536,0.6931471805599453,3,1,0,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
1,0.6931471805599453,0.008680553992850202,1.6610996860383123,0.6931471805599453,2,0,1,0,0,1,0.0,1,1,0.6931471805599453,0.0,0.0,0.0
1,0.6931471805599453,-0.4462479229869871,0.3648652640969907,0.6931471805599453,1,0,0,0,0,0,0.0,1,1,0.0,0.6931471805599453,0.0,0.0
